2025-07-30 10:22:21,959 - __main__ - INFO - Fetching data for period: 2024-06-30
2025-07-30 10:22:22,424 - __main__ - INFO - Fetching data for period: 2024-07-01
2025-07-30 10:22:22,906 - __main__ - INFO - Fetching data for period: 2024-07-02
2025-07-30 10:22:23,391 - __main__ - INFO - Fetching data for period: 2024-07-03
2025-07-30 10:22:23,878 - __main__ - INFO - Fetching data for period: 2024-07-04
2025-07-30 10:22:24,423 - __main__ - INFO - Fetching data for period: 2024-07-05
2025-07-30 10:22:24,941 - __main__ - INFO - Fetching data for period: 2024-07-06
2025-07-30 10:22:25,462 - __main__ - INFO - Fetching data for period: 2024-07-07
2025-07-30 10:22:25,995 - __main__ - INFO - Fetching data for period: 2024-07-08
2025-07-30 10:22:26,485 - __main__ - INFO - Fetching data for period: 2024-07-09
2025-07-30 10:22:26,977 - __main__ - INFO - Fetching data for period: 2024-07-10
2025-07-30 10:22:27,455 - __main__ - INFO - Fetching data for period: 2024-07-11
2025-07-30 10:22:27,910 - __main__ - INFO - Fetching data for period: 2024-07-12
2025-07-30 10:22:28,391 - __main__ - INFO - Fetching data for period: 2024-07-13
2025-07-30 10:22:28,842 - __main__ - INFO - Fetching data for period: 2024-07-14
2025-07-30 10:22:29,302 - __main__ - INFO - Fetching data for period: 2024-07-15
2025-07-30 10:22:29,849 - __main__ - INFO - Fetching data for period: 2024-07-16
2025-07-30 10:22:30,342 - __main__ - INFO - Fetching data for period: 2024-07-17
2025-07-30 10:22:30,904 - __main__ - INFO - Fetching data for period: 2024-07-18
2025-07-30 10:22:31,548 - __main__ - INFO - Fetching data for period: 2024-07-19
2025-07-30 10:22:32,053 - __main__ - INFO - Fetching data for period: 2024-07-20
2025-07-30 10:22:32,620 - __main__ - INFO - Fetching data for period: 2024-07-21
2025-07-30 10:22:33,106 - __main__ - INFO - Fetching data for period: 2024-07-22
2025-07-30 10:22:33,610 - __main__ - INFO - Fetching data for period: 2024-07-23
2025-07-30 10:22:34,131 - __main__ - INFO - Fetching data for period: 2024-07-24
2025-07-30 10:22:34,676 - __main__ - INFO - Fetching data for period: 2024-07-25
2025-07-30 10:22:35,155 - __main__ - INFO - Fetching data for period: 2024-07-26
2025-07-30 10:22:35,615 - __main__ - INFO - Fetching data for period: 2024-07-27
2025-07-30 10:22:36,108 - __main__ - INFO - Fetching data for period: 2024-07-28
2025-07-30 10:22:36,603 - __main__ - INFO - Fetching data for period: 2024-07-29
2025-07-30 10:22:37,143 - __main__ - INFO - Fetching data for period: 2024-07-30
2025-07-30 10:22:37,639 - __main__ - INFO - Fetching data for period: 2024-07-31
2025-07-30 10:22:38,254 - __main__ - INFO - Fetching data for period: 2024-08-01
2025-07-30 10:22:38,853 - __main__ - INFO - Fetching data for period: 2024-08-02
2025-07-30 10:22:39,364 - __main__ - INFO - Fetching data for period: 2024-08-03
2025-07-30 10:22:39,838 - __main__ - INFO - Fetching data for period: 2024-08-04
2025-07-30 10:22:40,424 - __main__ - INFO - Fetching data for period: 2024-08-05
2025-07-30 10:22:40,869 - __main__ - INFO - Fetching data for period: 2024-08-06
2025-07-30 10:22:41,353 - __main__ - INFO - Fetching data for period: 2024-08-07
2025-07-30 10:22:41,884 - __main__ - INFO - Fetching data for period: 2024-08-08
2025-07-30 10:22:42,442 - __main__ - INFO - Fetching data for period: 2024-08-09
2025-07-30 10:22:42,928 - __main__ - INFO - Fetching data for period: 2024-08-10
2025-07-30 10:22:43,468 - __main__ - INFO - Fetching data for period: 2024-08-11
2025-07-30 10:22:43,927 - __main__ - INFO - Fetching data for period: 2024-08-12
2025-07-30 10:22:44,407 - __main__ - INFO - Fetching data for period: 2024-08-13
2025-07-30 10:22:44,958 - __main__ - INFO - Fetching data for period: 2024-08-14
2025-07-30 10:22:45,425 - __main__ - INFO - Fetching data for period: 2024-08-15
2025-07-30 10:22:45,907 - __main__ - INFO - Fetching data for period: 2024-08-16
2025-07-30 10:22:46,499 - __main__ - INFO - Fetching data for period: 2024-08-17
2025-07-30 10:22:46,993 - __main__ - INFO - Fetching data for period: 2024-08-18
2025-07-30 10:22:47,498 - __main__ - INFO - Fetching data for period: 2024-08-19
2025-07-30 10:22:48,058 - __main__ - INFO - Fetching data for period: 2024-08-20
2025-07-30 10:22:48,650 - __main__ - INFO - Fetching data for period: 2024-08-21
2025-07-30 10:22:49,180 - __main__ - INFO - Fetching data for period: 2024-08-22
2025-07-30 10:22:49,654 - __main__ - INFO - Fetching data for period: 2024-08-23
2025-07-30 10:22:50,174 - __main__ - INFO - Fetching data for period: 2024-08-24
2025-07-30 10:22:50,689 - __main__ - INFO - Fetching data for period: 2024-08-25
2025-07-30 10:22:51,153 - __main__ - INFO - Fetching data for period: 2024-08-26
2025-07-30 10:22:51,652 - __main__ - INFO - Fetching data for period: 2024-08-27
2025-07-30 10:22:52,178 - __main__ - INFO - Fetching data for period: 2024-08-28
2025-07-30 10:22:52,665 - __main__ - INFO - Fetching data for period: 2024-08-29
2025-07-30 10:22:53,158 - __main__ - INFO - Fetching data for period: 2024-08-30
2025-07-30 10:22:53,632 - __main__ - INFO - Fetching data for period: 2024-08-31
2025-07-30 10:22:54,113 - __main__ - INFO - Fetching data for period: 2024-09-01
2025-07-30 10:22:54,599 - __main__ - INFO - Fetching data for period: 2024-09-02
2025-07-30 10:22:55,083 - __main__ - INFO - Fetching data for period: 2024-09-03
2025-07-30 10:22:55,620 - __main__ - INFO - Fetching data for period: 2024-09-04
2025-07-30 10:22:56,121 - __main__ - INFO - Fetching data for period: 2024-09-05
2025-07-30 10:22:56,637 - __main__ - INFO - Fetching data for period: 2024-09-06
2025-07-30 10:22:57,159 - __main__ - INFO - Fetching data for period: 2024-09-07
2025-07-30 10:22:57,750 - __main__ - INFO - Fetching data for period: 2024-09-08
2025-07-30 10:22:58,291 - __main__ - INFO - Fetching data for period: 2024-09-09
2025-07-30 10:22:58,778 - __main__ - INFO - Fetching data for period: 2024-09-10
2025-07-30 10:22:59,292 - __main__ - INFO - Fetching data for period: 2024-09-11
2025-07-30 10:22:59,888 - __main__ - INFO - Fetching data for period: 2024-09-12
2025-07-30 10:23:00,361 - __main__ - INFO - Fetching data for period: 2024-09-13
2025-07-30 10:23:00,975 - __main__ - INFO - Fetching data for period: 2024-09-14
2025-07-30 10:23:01,593 - __main__ - INFO - Fetching data for period: 2024-09-15
2025-07-30 10:23:02,169 - __main__ - INFO - Fetching data for period: 2024-09-16
2025-07-30 10:23:02,749 - __main__ - INFO - Fetching data for period: 2024-09-17
2025-07-30 10:23:03,254 - __main__ - INFO - Fetching data for period: 2024-09-18
2025-07-30 10:23:03,754 - __main__ - INFO - Fetching data for period: 2024-09-19
2025-07-30 10:23:04,371 - __main__ - INFO - Fetching data for period: 2024-09-20
2025-07-30 10:23:04,876 - __main__ - INFO - Fetching data for period: 2024-09-21
2025-07-30 10:23:05,454 - __main__ - INFO - Fetching data for period: 2024-09-22
2025-07-30 10:23:05,977 - __main__ - INFO - Fetching data for period: 2024-09-23
2025-07-30 10:23:06,498 - __main__ - INFO - Fetching data for period: 2024-09-24
2025-07-30 10:23:07,026 - __main__ - INFO - Fetching data for period: 2024-09-25
2025-07-30 10:23:07,538 - __main__ - INFO - Fetching data for period: 2024-09-26
2025-07-30 10:23:08,109 - __main__ - INFO - Fetching data for period: 2024-09-27
2025-07-30 10:23:08,604 - __main__ - INFO - Fetching data for period: 2024-09-28
2025-07-30 10:23:09,101 - __main__ - INFO - Fetching data for period: 2024-09-29
2025-07-30 10:23:09,715 - __main__ - INFO - Fetching data for period: 2024-09-30
2025-07-30 10:23:10,231 - __main__ - INFO - Fetching data for period: 2024-10-01
2025-07-30 10:23:10,757 - __main__ - INFO - Fetching data for period: 2024-10-02
2025-07-30 10:23:11,425 - __main__ - INFO - Fetching data for period: 2024-10-03
2025-07-30 10:23:11,975 - __main__ - INFO - Fetching data for period: 2024-10-04
2025-07-30 10:23:12,549 - __main__ - INFO - Fetching data for period: 2024-10-05
2025-07-30 10:23:13,052 - __main__ - INFO - Fetching data for period: 2024-10-06
2025-07-30 10:23:13,517 - __main__ - INFO - Fetching data for period: 2024-10-07
2025-07-30 10:23:14,054 - __main__ - INFO - Fetching data for period: 2024-10-08
2025-07-30 10:23:14,590 - __main__ - INFO - Fetching data for period: 2024-10-09
2025-07-30 10:23:15,091 - __main__ - INFO - Fetching data for period: 2024-10-10
2025-07-30 10:23:15,654 - __main__ - INFO - Fetching data for period: 2024-10-11
2025-07-30 10:23:16,150 - __main__ - INFO - Fetching data for period: 2024-10-12
2025-07-30 10:23:16,675 - __main__ - INFO - Fetching data for period: 2024-10-13
2025-07-30 10:23:17,232 - __main__ - INFO - Fetching data for period: 2024-10-14
2025-07-30 10:23:17,755 - __main__ - INFO - Fetching data for period: 2024-10-15
2025-07-30 10:23:18,282 - __main__ - INFO - Fetching data for period: 2024-10-16
2025-07-30 10:23:18,764 - __main__ - INFO - Fetching data for period: 2024-10-17
2025-07-30 10:23:19,265 - __main__ - INFO - Fetching data for period: 2024-10-18
2025-07-30 10:23:19,773 - __main__ - INFO - Fetching data for period: 2024-10-19
2025-07-30 10:23:20,339 - __main__ - INFO - Fetching data for period: 2024-10-20
2025-07-30 10:23:20,870 - __main__ - INFO - Fetching data for period: 2024-10-21
2025-07-30 10:23:21,396 - __main__ - INFO - Fetching data for period: 2024-10-22
2025-07-30 10:23:21,906 - __main__ - INFO - Fetching data for period: 2024-10-23
2025-07-30 10:23:22,438 - __main__ - INFO - Fetching data for period: 2024-10-24
2025-07-30 10:23:22,943 - __main__ - INFO - Fetching data for period: 2024-10-25
2025-07-30 10:23:23,470 - __main__ - INFO - Fetching data for period: 2024-10-26
2025-07-30 10:23:24,045 - __main__ - INFO - Fetching data for period: 2024-10-27
2025-07-30 10:23:24,571 - __main__ - INFO - Fetching data for period: 2024-10-28
2025-07-30 10:23:25,135 - __main__ - INFO - Fetching data for period: 2024-10-29
2025-07-30 10:23:25,685 - __main__ - INFO - Fetching data for period: 2024-10-30
2025-07-30 10:23:26,180 - __main__ - INFO - Fetching data for period: 2024-10-31
2025-07-30 10:23:26,631 - __main__ - INFO - Fetching data for period: 2024-11-01
2025-07-30 10:23:27,181 - __main__ - INFO - Fetching data for period: 2024-11-02
2025-07-30 10:23:27,729 - __main__ - INFO - Fetching data for period: 2024-11-03
2025-07-30 10:23:28,302 - __main__ - INFO - Fetching data for period: 2024-11-04
2025-07-30 10:23:28,809 - __main__ - INFO - Fetching data for period: 2024-11-05
