Date,distance,duration,elapsedDuration,movingDuration,elevationGain,elevationLoss,averageSpeed,maxSpeed,calories,bmrCalories,averageHR,maxHR,ActivitySteps,aerobicTrainingEffect,anaerobicTrainingEffect,locationName,lapCount,waterEstimated,trainingEffectLabel,activityTrainingLoad,minActivityLapDuration,aerobicTrainingEffectMessage,anaerobicTrainingEffectMessage,moderateIntensityMinutes_x,vigorousIntensityMinutes_x,hrTimeInZone_1,hrTimeInZone_2,hrTimeInZone_3,hrTimeInZone_4,hrTimeInZone_5,maxRunningCadenceInStepsPerMinute,vO2MaxValue,maxDoubleCadence,totalSets,activeSets,totalReps,typeKey_clean,avgSleepStress,sleepScoreFeedback,awakeSleepSeconds,awakeCount,sleepScoreInsight,remSleepSeconds,deepSleepSeconds,averageRespirationValue,ageGroup,lightSleepSeconds,sleepTimeSeconds,charged,drained,steps_y,pushes,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,totalSteps,netCalorieGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessActiveKilocalories,netRemainingKilocalories,dailyStepGoal,highlyActiveSeconds,activeSeconds,sedentarySeconds,sleepingSeconds,includesWellnessData,includesActivityData,includesCalorieConsumedData,moderateIntensityMinutes_y,vigorousIntensityMinutes_y,floorsAscendedInMeters,floorsDescendedInMeters,floorsAscended,floorsDescended,intensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,lastSevenDaysAvgRestingHeartRate,averageStressLevel,maxStressLevel,stressDuration,restStressDuration,activityStressDuration,uncategorizedStressDuration,totalStressDuration,lowStressDuration,mediumStressDuration,highStressDuration,stressPercentage,restStressPercentage,activityStressPercentage,uncategorizedStressPercentage,lowStressPercentage,mediumStressPercentage,highStressPercentage,stressQualifier,measurableAwakeDuration,measurableAsleepDuration,minAvgHeartRate,maxAvgHeartRate,bodyBatteryChargedValue,bodyBatteryDrainedValue,bodyBatteryHighestValue,bodyBatteryLowestValue,bodyBatteryMostRecentValue,bodyBatteryDuringSleep,averageMonitoringEnvironmentAltitude,restingCaloriesFromActivity,avgWakingRespirationValue,highestRespirationValue,lowestRespirationValue,ActivityStartHour,ActivityPerformedToday,activityType,workout_date,last_workout_date,daysSinceLastWorkout,sleepTimeHours,deepSleepHours,remSleepHours,lightSleepHours,awakeSleepHours,deepSleepPercentage,remSleepPercentage,lightSleepPercentage,awakeSleepPercentage,day_of_week,is_weekend,month,day_of_year
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,22.0,POSITIVE_LONG_AND_REFRESHING,480,1.0,NONE,7980,3420,15.0,ADULT,18780,30180,62,72,227.0,0.0,2358.0,378.0,1980.0,2358.0,1628.0,2012.0,1250.0,1507.0,1507.0,378.0,1628.0,4510.0,330.0,4415.0,50275.0,31380.0,True,False,False,0.0,0.0,6.45,3.058,2.11614,1.00328,150.0,10.0,70,126,72,75,40,96,52320,29820,3900,360,86400,24600,22740,4980,60.56,34.51,4.51,0.42,28.47,26.32,5.76,STRESSFUL,59700,26340,71,125,62,72,81,10,13,61,191.0,0.0,14.0,20.0,11.0,0,False,No Activity,,2025-06-22,9.0,8.383333333333333,0.95,2.216666666666667,5.216666666666667,0.13333333333333333,11.332007952286283,26.44135188866799,62.22664015904572,1.5904572564612325,Tuesday,0,7,182
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,22.0,POSITIVE_LONG_AND_REFRESHING,480,1.0,NONE,7980,3420,15.0,ADULT,18780,30180,62,72,1745.0,0.0,2358.0,378.0,1980.0,2358.0,1628.0,2012.0,1250.0,1507.0,1507.0,378.0,1628.0,4510.0,330.0,4415.0,50275.0,31380.0,True,False,False,0.0,0.0,6.45,3.058,2.11614,1.00328,150.0,10.0,70,126,72,75,40,96,52320,29820,3900,360,86400,24600,22740,4980,60.56,34.51,4.51,0.42,28.47,26.32,5.76,STRESSFUL,59700,26340,71,125,62,72,81,10,13,61,191.0,0.0,14.0,20.0,11.0,0,False,No Activity,,2025-06-22,9.0,8.383333333333333,0.95,2.216666666666667,5.216666666666667,0.13333333333333333,11.332007952286283,26.44135188866799,62.22664015904572,1.5904572564612325,Tuesday,0,7,182
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_LONG_AND_CONTINUOUS,0,0.0,NONE,7260,6060,15.0,ADULT,19200,32520,64,59,267.0,0.0,2694.0,714.0,1980.0,2694.0,1964.0,2796.0,1250.0,2108.0,2108.0,714.0,1964.0,4010.0,1485.0,4280.0,46615.0,34020.0,True,False,False,50.0,2.0,6.211,5.516,2.03773,1.80971,150.0,10.0,70,147,71,74,35,98,38760,34860,6840,5940,86400,20940,12600,5220,44.86,40.35,7.92,6.88,24.24,14.58,6.04,BALANCED,52980,27480,70,143,64,59,72,13,18,61,187.0,0.0,14.0,20.0,12.0,0,False,No Activity,,2025-06-22,10.0,9.033333333333333,1.6833333333333333,2.0166666666666666,5.333333333333333,0.0,18.634686346863468,22.324723247232473,59.040590405904055,0.0,Wednesday,0,7,183
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_LONG_AND_CONTINUOUS,0,0.0,NONE,7260,6060,15.0,ADULT,19200,32520,64,59,2046.0,0.0,2694.0,714.0,1980.0,2694.0,1964.0,2796.0,1250.0,2108.0,2108.0,714.0,1964.0,4010.0,1485.0,4280.0,46615.0,34020.0,True,False,False,50.0,2.0,6.211,5.516,2.03773,1.80971,150.0,10.0,70,147,71,74,35,98,38760,34860,6840,5940,86400,20940,12600,5220,44.86,40.35,7.92,6.88,24.24,14.58,6.04,BALANCED,52980,27480,70,143,64,59,72,13,18,61,187.0,0.0,14.0,20.0,12.0,0,False,No Activity,,2025-06-22,10.0,9.033333333333333,1.6833333333333333,2.0166666666666666,5.333333333333333,0.0,18.634686346863468,22.324723247232473,59.040590405904055,0.0,Wednesday,0,7,183
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_CONTINUOUS,60,0.0,NONE,3660,4440,15.0,ADULT,15540,23640,35,49,750.0,0.0,3586.0,1689.0,1897.0,3586.0,2939.0,8262.0,1250.0,6127.0,6127.0,1689.0,2939.0,3770.0,742.0,10813.0,50125.0,21120.0,True,False,False,100.0,1.0,13.341,0.0,4.37697,0.0,150.0,10.0,72,145,74,74,58,98,52440,15960,8100,6300,82800,10740,17280,24420,63.33,19.28,9.78,7.61,12.97,20.87,29.49,STRESSFUL,59760,16740,72,141,35,49,54,5,5,40,145.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2025-06-22,11.0,6.566666666666666,1.2333333333333334,1.0166666666666666,4.316666666666666,0.016666666666666666,18.781725888324875,15.48223350253807,65.73604060913706,0.25380710659898476,Thursday,0,7,184
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_CONTINUOUS,60,0.0,NONE,3660,4440,15.0,ADULT,15540,23640,35,49,7505.0,0.0,3586.0,1689.0,1897.0,3586.0,2939.0,8262.0,1250.0,6127.0,6127.0,1689.0,2939.0,3770.0,742.0,10813.0,50125.0,21120.0,True,False,False,100.0,1.0,13.341,0.0,4.37697,0.0,150.0,10.0,72,145,74,74,58,98,52440,15960,8100,6300,82800,10740,17280,24420,63.33,19.28,9.78,7.61,12.97,20.87,29.49,STRESSFUL,59760,16740,72,141,35,49,54,5,5,40,145.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2025-06-22,11.0,6.566666666666666,1.2333333333333334,1.0166666666666666,4.316666666666666,0.016666666666666666,18.781725888324875,15.48223350253807,65.73604060913706,0.25380710659898476,Thursday,0,7,184
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,27.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,420,1.0,NEGATIVE_HIGHLY_STRESSFUL_DAY,10140,5880,15.0,ADULT,20520,36540,48,45,757.0,0.0,2933.0,953.0,1980.0,2933.0,2203.0,5772.0,1250.0,4280.0,4280.0,953.0,2203.0,4220.0,900.0,7226.0,45274.0,33000.0,True,False,False,17.0,0.0,19.106,12.214,6.26837,4.00722,150.0,10.0,74,136,77,73,41,94,51540,26340,6660,1860,86400,25260,18300,7980,59.65,30.49,7.71,2.15,29.24,21.18,9.24,STRESSFUL,51540,33000,75,136,48,45,53,5,8,47,0.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2025-06-22,12.0,10.15,1.6333333333333333,2.816666666666667,5.7,0.11666666666666667,16.091954022988507,27.750410509031198,56.15763546798029,1.1494252873563218,Friday,0,7,185
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,27.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,420,1.0,NEGATIVE_HIGHLY_STRESSFUL_DAY,10140,5880,15.0,ADULT,20520,36540,48,45,4766.0,0.0,2933.0,953.0,1980.0,2933.0,2203.0,5772.0,1250.0,4280.0,4280.0,953.0,2203.0,4220.0,900.0,7226.0,45274.0,33000.0,True,False,False,17.0,0.0,19.106,12.214,6.26837,4.00722,150.0,10.0,74,136,77,73,41,94,51540,26340,6660,1860,86400,25260,18300,7980,59.65,30.49,7.71,2.15,29.24,21.18,9.24,STRESSFUL,51540,33000,75,136,48,45,53,5,8,47,0.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2025-06-22,12.0,10.15,1.6333333333333333,2.816666666666667,5.7,0.11666666666666667,16.091954022988507,27.750410509031198,56.15763546798029,1.1494252873563218,Friday,0,7,185
2025-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CONTINUOUS,60,0.0,POSITIVE_LATE_BED_TIME,7140,5280,16.0,ADULT,21780,34200,47,42,1006.0,0.0,2525.0,545.0,1980.0,2525.0,1795.0,6975.0,1250.0,5173.0,5173.0,545.0,1795.0,4530.0,360.0,7532.0,40888.0,37620.0,True,False,False,6.0,0.0,15.872,15.084,5.20735,4.94882,150.0,10.0,73,128,77,73,39,89,56040,22440,7260,660,86400,33660,18120,4260,64.86,25.97,8.4,0.76,38.96,20.97,4.93,STRESSFUL,48000,37740,74,125,47,42,54,7,13,46,6.0,0.0,14.0,22.0,10.0,0,False,No Activity,,2025-06-22,13.0,9.5,1.4666666666666666,1.9833333333333334,6.05,0.016666666666666666,15.43859649122807,20.87719298245614,63.68421052631579,0.17543859649122806,Saturday,1,7,186
2025-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CONTINUOUS,60,0.0,POSITIVE_LATE_BED_TIME,7140,5280,16.0,ADULT,21780,34200,47,42,6010.0,0.0,2525.0,545.0,1980.0,2525.0,1795.0,6975.0,1250.0,5173.0,5173.0,545.0,1795.0,4530.0,360.0,7532.0,40888.0,37620.0,True,False,False,6.0,0.0,15.872,15.084,5.20735,4.94882,150.0,10.0,73,128,77,73,39,89,56040,22440,7260,660,86400,33660,18120,4260,64.86,25.97,8.4,0.76,38.96,20.97,4.93,STRESSFUL,48000,37740,74,125,47,42,54,7,13,46,6.0,0.0,14.0,22.0,10.0,0,False,No Activity,,2025-06-22,13.0,9.5,1.4666666666666666,1.9833333333333334,6.05,0.016666666666666666,15.43859649122807,20.87719298245614,63.68421052631579,0.17543859649122806,Saturday,1,7,186
2025-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,30.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,900,1.0,NEGATIVE_STRESSFUL_DAY,7800,4260,15.0,ADULT,21720,33780,50,58,965.0,0.0,3079.0,1099.0,1980.0,3079.0,2349.0,8371.0,1250.0,6208.0,6208.0,1099.0,2349.0,5020.0,300.0,10908.0,43872.0,31320.0,True,False,False,23.0,2.0,19.772,13.201,6.48688,4.33104,150.0,10.0,66,138,69,73,42,98,48840,24240,8580,4740,86400,23400,15360,10080,56.53,28.06,9.93,5.49,27.08,17.78,11.67,STRESSFUL,50340,31320,67,137,50,58,63,5,5,48,110.0,0.0,14.0,21.0,11.0,0,False,No Activity,,2025-06-22,14.0,9.383333333333333,1.1833333333333333,2.1666666666666665,6.033333333333333,0.25,12.61101243339254,23.090586145648313,64.29840142095915,2.664298401420959,Sunday,1,7,187
2025-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,30.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,900,1.0,NEGATIVE_STRESSFUL_DAY,7800,4260,15.0,ADULT,21720,33780,50,58,6880.0,0.0,3079.0,1099.0,1980.0,3079.0,2349.0,8371.0,1250.0,6208.0,6208.0,1099.0,2349.0,5020.0,300.0,10908.0,43872.0,31320.0,True,False,False,23.0,2.0,19.772,13.201,6.48688,4.33104,150.0,10.0,66,138,69,73,42,98,48840,24240,8580,4740,86400,23400,15360,10080,56.53,28.06,9.93,5.49,27.08,17.78,11.67,STRESSFUL,50340,31320,67,137,50,58,63,5,5,48,110.0,0.0,14.0,21.0,11.0,0,False,No Activity,,2025-06-22,14.0,9.383333333333333,1.1833333333333333,2.1666666666666665,6.033333333333333,0.25,12.61101243339254,23.090586145648313,64.29840142095915,2.664298401420959,Sunday,1,7,187
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,18.0,POSITIVE_LONG_AND_REFRESHING,420,1.0,NONE,7680,3840,15.0,ADULT,15660,27180,64,52,1491.0,0.0,2275.0,295.0,1980.0,2275.0,1545.0,2355.0,1250.0,1761.0,1761.0,295.0,1545.0,5690.0,510.0,4164.0,54126.0,27600.0,True,False,False,0.0,0.0,6.096,0.0,2.0,0.0,150.0,10.0,67,128,69,73,30,86,38340,42480,4800,780,86400,26100,10740,1500,44.38,49.17,5.56,0.9,30.21,12.43,1.74,BALANCED,57960,27660,68,125,64,52,69,5,17,63,216.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2025-06-22,15.0,7.55,1.0666666666666667,2.1333333333333333,4.35,0.11666666666666667,14.1280353200883,28.2560706401766,57.615894039735096,1.545253863134658,Monday,0,7,188
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,18.0,POSITIVE_LONG_AND_REFRESHING,420,1.0,NONE,7680,3840,15.0,ADULT,15660,27180,64,52,1858.0,0.0,2275.0,295.0,1980.0,2275.0,1545.0,2355.0,1250.0,1761.0,1761.0,295.0,1545.0,5690.0,510.0,4164.0,54126.0,27600.0,True,False,False,0.0,0.0,6.096,0.0,2.0,0.0,150.0,10.0,67,128,69,73,30,86,38340,42480,4800,780,86400,26100,10740,1500,44.38,49.17,5.56,0.9,30.21,12.43,1.74,BALANCED,57960,27660,68,125,64,52,69,5,17,63,216.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2025-06-22,15.0,7.55,1.0666666666666667,2.1333333333333333,4.35,0.11666666666666667,14.1280353200883,28.2560706401766,57.615894039735096,1.545253863134658,Monday,0,7,188
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,21.0,POSITIVE_LONG_AND_REFRESHING,60,0.0,NONE,6840,4140,15.0,ADULT,17580,28560,73,74,497.0,0.0,2785.0,805.0,1980.0,2785.0,2055.0,2845.0,1250.0,2122.0,2122.0,805.0,2055.0,5360.0,1005.0,5723.0,48772.0,30900.0,True,False,False,48.0,0.0,18.506,9.672,6.07152,3.17323,150.0,10.0,66,138,67,72,34,99,36840,37080,8820,3660,86400,18720,12360,5760,42.64,42.92,10.21,4.24,21.67,14.31,6.67,BALANCED,57660,25080,66,137,73,74,86,12,18,68,189.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2025-06-22,16.0,7.933333333333334,1.15,1.9,4.883333333333334,0.016666666666666666,14.495798319327733,23.949579831932773,61.5546218487395,0.21008403361344538,Tuesday,0,7,189
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,21.0,POSITIVE_LONG_AND_REFRESHING,60,0.0,NONE,6840,4140,15.0,ADULT,17580,28560,73,74,2321.0,0.0,2785.0,805.0,1980.0,2785.0,2055.0,2845.0,1250.0,2122.0,2122.0,805.0,2055.0,5360.0,1005.0,5723.0,48772.0,30900.0,True,False,False,48.0,0.0,18.506,9.672,6.07152,3.17323,150.0,10.0,66,138,67,72,34,99,36840,37080,8820,3660,86400,18720,12360,5760,42.64,42.92,10.21,4.24,21.67,14.31,6.67,BALANCED,57660,25080,66,137,73,74,86,12,18,68,189.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2025-06-22,16.0,7.933333333333334,1.15,1.9,4.883333333333334,0.016666666666666666,14.495798319327733,23.949579831932773,61.5546218487395,0.21008403361344538,Tuesday,0,7,189
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CONTINUOUS,420,0.0,NONE,9900,5280,15.0,ADULT,17580,32760,50,42,524.0,0.0,2318.0,338.0,1980.0,2318.0,1588.0,1734.0,1250.0,1309.0,1309.0,338.0,1588.0,4860.0,750.0,2245.0,55385.0,28020.0,True,False,False,19.0,0.0,12.25,7.743,4.01903,2.54035,150.0,10.0,69,136,70,72,32,93,31920,34320,18060,2040,86340,20100,9540,2280,36.97,39.75,20.92,2.36,23.28,11.05,2.64,BALANCED,56940,27360,69,136,50,42,68,13,13,56,187.0,0.0,14.0,20.0,11.0,0,False,No Activity,,2025-06-22,17.0,9.1,1.4666666666666666,2.75,4.883333333333334,0.11666666666666667,16.117216117216117,30.21978021978022,53.663003663003664,1.282051282051282,Wednesday,0,7,190
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,25.0,POSITIVE_LONG_AND_CONTINUOUS,420,0.0,NONE,9900,5280,15.0,ADULT,17580,32760,50,42,1337.0,0.0,2318.0,338.0,1980.0,2318.0,1588.0,1734.0,1250.0,1309.0,1309.0,338.0,1588.0,4860.0,750.0,2245.0,55385.0,28020.0,True,False,False,19.0,0.0,12.25,7.743,4.01903,2.54035,150.0,10.0,69,136,70,72,32,93,31920,34320,18060,2040,86340,20100,9540,2280,36.97,39.75,20.92,2.36,23.28,11.05,2.64,BALANCED,56940,27360,69,136,50,42,68,13,13,56,187.0,0.0,14.0,20.0,11.0,0,False,No Activity,,2025-06-22,17.0,9.1,1.4666666666666666,2.75,4.883333333333334,0.11666666666666667,16.117216117216117,30.21978021978022,53.663003663003664,1.282051282051282,Wednesday,0,7,190
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,41.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,780,0.0,NONE,3000,3900,15.0,ADULT,19380,26280,38,36,397.0,0.0,2412.0,432.0,1980.0,2412.0,1682.0,2375.0,1250.0,1761.0,1761.0,432.0,1682.0,4240.0,300.0,4495.0,48185.0,33420.0,True,False,False,10.0,4.0,3.15,2.117,1.03346,0.69455,150.0,10.0,75,156,76,72,44,99,63600,15480,4140,3180,86400,33480,25920,4200,73.61,17.92,4.79,3.68,38.75,30.0,4.86,VERY_STRESSFUL,56940,26280,76,150,38,36,41,6,15,27,193.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2025-06-22,18.0,7.3,1.0833333333333333,0.8333333333333334,5.383333333333334,0.21666666666666667,14.840182648401825,11.415525114155251,73.74429223744292,2.968036529680365,Thursday,0,7,191
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,41.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,780,0.0,NONE,3000,3900,15.0,ADULT,19380,26280,38,36,2184.0,0.0,2412.0,432.0,1980.0,2412.0,1682.0,2375.0,1250.0,1761.0,1761.0,432.0,1682.0,4240.0,300.0,4495.0,48185.0,33420.0,True,False,False,10.0,4.0,3.15,2.117,1.03346,0.69455,150.0,10.0,75,156,76,72,44,99,63600,15480,4140,3180,86400,33480,25920,4200,73.61,17.92,4.79,3.68,38.75,30.0,4.86,VERY_STRESSFUL,56940,26280,76,150,38,36,41,6,15,27,193.0,0.0,14.0,20.0,10.0,0,False,No Activity,,2025-06-22,18.0,7.3,1.0833333333333333,0.8333333333333334,5.383333333333334,0.21666666666666667,14.840182648401825,11.415525114155251,73.74429223744292,2.968036529680365,Thursday,0,7,191
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_LONG_AND_CONTINUOUS,180,0.0,NONE,7680,4680,15.0,ADULT,22380,34740,63,70,191.0,0.0,2445.0,465.0,1980.0,2445.0,1715.0,2629.0,1250.0,1957.0,1957.0,465.0,1715.0,3870.0,435.0,4956.0,50529.0,30480.0,True,False,False,5.0,0.0,8.522,0.0,2.79593,0.0,150.0,10.0,68,132,70,71,41,98,52680,28320,3960,1320,86280,21300,24840,6540,61.06,32.82,4.59,1.53,24.69,28.79,7.58,STRESSFUL,57060,27900,69,132,63,70,78,8,8,72,180.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2025-06-22,19.0,9.65,1.3,2.1333333333333333,6.216666666666667,0.05,13.471502590673575,22.107081174438687,64.42141623488774,0.5181347150259068,Friday,0,7,192
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,23.0,POSITIVE_LONG_AND_CONTINUOUS,180,0.0,NONE,7680,4680,15.0,ADULT,22380,34740,63,70,2332.0,0.0,2445.0,465.0,1980.0,2445.0,1715.0,2629.0,1250.0,1957.0,1957.0,465.0,1715.0,3870.0,435.0,4956.0,50529.0,30480.0,True,False,False,5.0,0.0,8.522,0.0,2.79593,0.0,150.0,10.0,68,132,70,71,41,98,52680,28320,3960,1320,86280,21300,24840,6540,61.06,32.82,4.59,1.53,24.69,28.79,7.58,STRESSFUL,57060,27900,69,132,63,70,78,8,8,72,180.0,0.0,14.0,21.0,10.0,0,False,No Activity,,2025-06-22,19.0,9.65,1.3,2.1333333333333333,6.216666666666667,0.05,13.471502590673575,22.107081174438687,64.42141623488774,0.5181347150259068,Friday,0,7,192
2025-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,walking,41.0,NEGATIVE_LONG_BUT_NOT_RESTORATIVE,120,0.0,NEGATIVE_STRESSFUL_DAY,7260,5520,14.0,ADULT,22080,34860,40,34,297.0,0.0,3089.0,1109.0,1980.0,3089.0,2359.0,4189.0,1250.0,3138.0,3138.0,1109.0,2359.0,3630.0,1665.0,6589.0,38666.0,39480.0,True,False,False,85.0,7.0,7.494,2.232,2.45866,0.73228,150.0,10.0,76,148,74,71,43,99,56580,14640,8520,6540,86280,34200,13800,8580,65.58,16.97,9.87,7.58,39.64,15.99,9.94,VERY_STRESSFUL,47340,32400,76,148,40,34,42,8,14,32,212.0,0.0,14.0,20.0,8.0,0,False,No Activity,,2025-06-22,20.0,9.683333333333334,1.5333333333333334,2.0166666666666666,6.133333333333334,0.03333333333333333,15.834767641996558,20.82616179001721,63.339070567986234,0.34423407917383825,Saturday,1,7,193
